file,subset,method,precision,recall,f1,fpr,tp,fp,fn,tn
realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,realAWSCloudwatch,volatility_percentile,0.0,0.0,0.0,0.22148760330578512,0,268,0,942
realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,realAWSCloudwatch,cusum,0.0,0.0,0.0,0.0,0,0,0,1210
realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,realAWSCloudwatch,instability_score,0.0,0.0,0.0,0.20014094432699084,0,284,0,1135
realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.0,0.0,0.0,0.23749119097956306,0,337,0,1082
realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,realAWSCloudwatch,volatility_percentile,0.0,0.0,0.0,0.2558139534883721,0,363,0,1056
realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,realAWSCloudwatch,cusum,0.0,0.0,0.0,0.9140239605355884,0,1297,0,122
realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,realAWSCloudwatch,instability_score,0.0,0.0,0.0,0.062325581395348835,0,67,135,1008
realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.0,0.0,0.0,0.04930232558139535,0,53,135,1022
realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,realAWSCloudwatch,volatility_percentile,0.0,0.0,0.0,0.04930232558139535,0,53,135,1022
realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,realAWSCloudwatch,cusum,0.0,0.0,0.0,0.0,0,0,135,1075
realAWSCloudwatch/ec2_network_in_257a54.csv,realAWSCloudwatch,instability_score,0.0,0.0,0.0,0.05371900826446281,0,65,0,1145
realAWSCloudwatch/ec2_network_in_257a54.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.0,0.0,0.0,0.0,0,0,0,1210
realAWSCloudwatch/ec2_network_in_257a54.csv,realAWSCloudwatch,volatility_percentile,0.0,0.0,0.0,0.0,0,0,0,1210
realAWSCloudwatch/ec2_network_in_257a54.csv,realAWSCloudwatch,cusum,0.0,0.0,0.0,0.0,0,0,0,1210
realAWSCloudwatch/ec2_network_in_5abac7.csv,realAWSCloudwatch,instability_score,0.0,0.0,0.0,0.12339514978601997,0,173,17,1229
realAWSCloudwatch/ec2_network_in_5abac7.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.0,0.0,0.0,0.12196861626248216,0,171,17,1231
realAWSCloudwatch/ec2_network_in_5abac7.csv,realAWSCloudwatch,volatility_percentile,0.0,0.0,0.0,0.14764621968616262,0,207,17,1195
realAWSCloudwatch/ec2_network_in_5abac7.csv,realAWSCloudwatch,cusum,0.011980267794221282,1.0,0.023676880222841222,1.0,17,1402,0,0
realAWSCloudwatch/elb_request_count_8c0756.csv,realAWSCloudwatch,instability_score,0.17532467532467533,0.13432835820895522,0.15211267605633805,0.12586719524281467,27,127,174,882
realAWSCloudwatch/elb_request_count_8c0756.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.7162162162162162,0.263681592039801,0.3854545454545455,0.02081268582755203,53,21,148,988
realAWSCloudwatch/elb_request_count_8c0756.csv,realAWSCloudwatch,volatility_percentile,0.651685393258427,0.2885572139303483,0.4,0.030723488602576808,58,31,143,978
realAWSCloudwatch/elb_request_count_8c0756.csv,realAWSCloudwatch,cusum,0.2885714285714286,0.5024875621890548,0.3666061705989111,0.24677898909811694,101,249,100,760
realAWSCloudwatch/grok_asg_anomaly.csv,realAWSCloudwatch,instability_score,0.3552123552123552,0.5935483870967742,0.4444444444444445,0.13555194805194806,92,167,63,1065
realAWSCloudwatch/grok_asg_anomaly.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.29739776951672864,0.5161290322580645,0.3773584905660377,0.1534090909090909,80,189,75,1043
