date,price,log_return,rolling_volatility,return_zscore,signal,MMD,kappa,CIS
2001-11-29,73.60260009765625,0.013408221362295691,0.011073059512990441,0.8210988751106468,0.17424580355717434,0.027840563586613614,0.9034502060369959,0.00020287915809496355
2001-11-30,73.07721710205078,-0.00716370189793647,0.010145219881945831,-0.814200639903397,-0.1633784129650639,0.026478775751381207,1.0136348678442004,0.00020287915809496355
2001-12-03,72.64151763916016,-0.005980023942329105,0.01026135856532951,-0.7322585488086002,-0.14636331416328574,0.023030139118320674,0.9783790756929767,0.00020287915809496355
2001-12-04,73.87173461914062,0.016793646632023318,0.010510097369207412,1.2082982996481944,0.25320951245641277,0.023405503193328975,1.0198817087719343,0.00020287915809496355
2001-12-05,75.22370147705078,0.01813608719696269,0.010707713138352476,1.2929499997800107,0.2708703574959892,0.018212244578819464,0.9480122413398042,0.00020287915809496355
2001-12-06,75.18524169921875,-0.0005114028176524954,0.010695078689833094,-0.29126165580886454,-0.055299508963649234,0.02180881392136798,0.9371046500137427,0.018545606159503906
2001-12-07,74.68548583984375,-0.0066691837682446575,0.010874145689929076,-0.7845208824753552,-0.15697652467221465,0.02608666082148403,0.9218460906629217,0.038129909041334134
2001-12-10,73.28868865966797,-0.0188794926362279,0.011812221461886286,-1.7371721862804186,-0.3533305171356318,0.026029959851298967,0.8678431771946907,0.0711542304244711
2001-12-11,73.14128875732422,-0.0020132483078985075,0.011721574077319627,-0.3208718842044135,-0.06166452877163607,0.021052247518519158,0.8700309367204648,0.0936766386302443
2001-12-12,73.2245864868164,0.001138212555981788,0.010598598905663996,-0.037694478083937284,-0.003790209667097365,0.01714056493345047,0.8489473701612151,0.11628673083690055
2001-12-13,71.80209350585938,-0.019617612446987565,0.011452827069806736,-1.7083470616375402,-0.34804237043005987,0.01753099236919516,0.8478572727495574,0.13297407512292117
2001-12-14,72.4877700805664,0.009504225994874105,0.011684040516203404,0.7031804219234981,0.1488934095369977,0.018356601304373887,0.9063891188859048,0.13297407512292117
2001-12-17,73.23738861083984,0.010288204851872429,0.01190201825558878,0.7440775844890135,0.15753022480041556,0.014746059314518481,0.8796773731742311,0.13297407512292117
2001-12-18,73.67312622070312,0.005932031320239339,0.01163976203697616,0.36485022750421087,0.07942798977205469,0.010058280387332733,0.873400674264571,0.13297407512292117
2001-12-19,74.192138671875,0.0070201014827553365,0.011587970559424458,0.43506976497026223,0.09400039490325746,0.005881409273264711,0.8925464698136667,0.13297407512292117
2001-12-20,73.46168518066406,-0.009894216501173503,0.011714533953827471,-0.9343205182131071,-0.18829685170705995,0.005803459531265635,0.9106049684240338,0.11463134812151224
2001-12-21,73.9072036743164,0.006046321640685193,0.011334765802319317,0.4376083293682255,0.0939452564346835,0.0056035402698741965,0.9257328227159712,0.095047045239682
2001-12-24,73.76577758789062,-0.001915396147013304,0.011327790741562302,-0.25086467707858784,-0.047732296266755535,0.005699783565134083,0.959866886856515,0.06202272385654504
2001-12-26,74.17086791992188,0.005476551710590805,0.011358740536681742,0.37193290949650804,0.08053247991560154,0.0046501620252847875,0.983903730673427,0.03950031565077184
2001-12-27,74.62088775634766,0.006049007306666354,0.010557312770188747,0.42161661778743703,0.09051502104187721,0.0048362040229656955,1.016350683449993,0.01668734428602062
2001-12-28,74.58238220214844,-0.0005161489431797506,0.010172910766610288,-0.18608864138263242,-0.03442392951813328,0.007312267460124182,1.0196231684858608,0.0
2001-12-31,73.48929595947266,-0.014764553399855274,0.010613075993912615,-1.4103769771873058,-0.286273749339215,0.00966412900266674,1.0083172777509675,0.0
2002-01-02,74.28011322021484,0.01070349831007622,0.01074982526646228,0.7991012250254206,0.16839694174006092,0.011474932037965605,1.0589378562638574,0.0
2002-01-03,75.12239837646484,0.01127550094070795,0.01039107183886237,0.8793146321193156,0.18461799844587584,0.009638199101440925,1.0242354132248195,0.0
2002-01-04,75.6239242553711,0.006653929867891151,0.009677850562575847,0.4486792416190934,0.09596616842653702,0.008088135336250524,0.9884380973403503,0.004645200681717092
2002-01-07,75.09028625488281,-0.0070814852657594685,0.009816122461767536,-0.7611871344943075,-0.15283333279321099,0.009820490514569347,1.0081545364033633,0.011727724843588711
2002-01-08,74.9166488647461,-0.002315059201083436,0.009709606647008678,-0.3102163105590021,-0.06028790971823954,0.011995264737295397,0.998913415942583,0.02534070058998926
2002-01-09,74.30585479736328,-0.008186399015269075,0.008863921470016864,-0.8251134661142842,-0.16645671628948633,0.015492373500623305,0.9873357957739136,0.03167309221994724
2002-01-10,74.63373565673828,0.004402877543149053,0.008877064342076519,0.2677777458903153,0.05842010725226054,0.015960453199976927,0.9886938044411032,0.03370382486274181
2002-01-11,73.90079498291016,-0.009869040142682195,0.009203894491126949,-1.1125219377457192,-0.22467773927314685,0.020137066362410232,0.9845608592151642,0.03944452145052971
2002-01-14,73.4378433227539,-0.00628420608502811,0.008088382909331398,-0.7582701148603992,-0.1523696111417945,0.022744623319353268,0.9614255413516761,0.047219590024586144
2002-01-15,74.03583526611328,0.008109856980053287,0.00801807169088209,0.6944000764010666,0.1453403652775046,0.028573854652814108,0.9674661251861749,0.05392035045107669
2002-01-16,72.5377197265625,-0.02044253768430071,0.009035804661115079,-2.0538627768679794,-0.4182830828174117,0.028164976526636964,1.0296562195118721,0.05392035045107669
2002-01-17,73.08425903320312,0.007506310208236222,0.009101221835469495,0.6772664620013743,0.14193681405503383,0.028111598775920104,1.073404745669266,0.05392035045107669
2002-01-18,72.74990844726562,-0.004585361270803112,0.008972203947440612,-0.4790993982648889,-0.09542089910414715,0.028678297343709636,1.1076358379623688,0.049275149769359594
2002-01-22,72.24838256835938,-0.006917707449124677,0.008840301424996899,-0.6979567976652601,-0.1403981228301153,0.03783363778519622,1.0571330845344264,0.042192625607487974
2002-01-23,72.80135345458984,0.007624606294167613,0.008911696054055562,0.7379227471120395,0.1540703613857084,0.05150051393237246,1.0515626449175066,0.02857964986108743
2002-01-24,73.02640533447266,0.0030865462161617785,0.008947496163709429,0.2838627893298376,0.06100007982316124,0.05524545976764217,1.0647148048548627,0.029592565698496463
2002-01-25,73.007080078125,-0.0002646688381897633,0.008836949391504896,-0.05996064292807432,-0.009473378187258278,0.05581356746007948,1.0325154851260059,0.041827731590931005
2002-01-28,73.20642852783203,0.0027268147126662257,0.008732217836544792,0.2909005360909698,0.06216317992549051,0.051615582776082025,1.1014683475403357,0.036087035003143114
2002-01-29,70.90463256835938,-0.03194746765700707,0.011144051996334791,-2.9574758079561834,-0.6041256798208399,0.05303444601672158,1.132205450499209,0.028311966429086673
2002-01-30,71.92694091796875,0.014315123504561988,0.011358532710281578,1.3720668597524714,0.2849784935158598,0.050324413843089534,1.2325178593409143,0.021611206002596133
2002-01-31,72.76921081542969,0.011642043006518499,0.011411568722773381,1.082087844147634,0.22566206094961808,0.042269817085794026,1.2166049329641433,0.021611206002596133
2002-02-01,72.42845916748047,-0.004693632804957382,0.011058646612745091,-0.3919437603987125,-0.07741797449839766,0.032307031878370474,1.2588443670606626,0.021611206002596133
