Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.75,81.9000015258789,81.5199966430664,81.5199966430664,36.1095085144043,6100
2002-07-31,81.94999694824219,82.80000305175781,81.9000015258789,82.52999877929688,36.556915283203125,29400
2002-08-01,82.54000091552734,83.0199966430664,82.54000091552734,83.0,36.76505661010742,25000
2002-08-02,83.16000366210938,84.0999984741211,82.87999725341797,83.8499984741211,37.14156723022461,52800
2002-08-05,84.04000091552734,84.44000244140625,83.8499984741211,84.22000122070312,37.30546569824219,61100
2002-08-06,83.87000274658203,83.9000015258789,83.22000122070312,83.5,36.98655319213867,64900
2002-08-07,83.5999984741211,84.13999938964844,83.36000061035156,83.69999694824219,37.07511520385742,40300
2002-08-08,83.58000183105469,83.7699966430664,83.36000061035156,83.69999694824219,37.07511520385742,40900
2002-08-09,84.0,84.87999725341797,84.0,84.87999725341797,37.59782409667969,35900
2002-08-12,85.30000305175781,86.69999694824219,85.13999938964844,85.4000015258789,37.82819366455078,32100
2002-08-13,85.77999877929688,86.47000122070312,85.37000274658203,86.44999694824219,38.293270111083984,75400
2002-08-14,87.45999908447266,87.9000015258789,86.75,86.77999877929688,38.43942642211914,130000
2002-08-15,86.37999725341797,86.5,85.8499984741211,86.0199966430664,38.10276412963867,87100
2002-08-16,86.44000244140625,86.5199966430664,84.81999969482422,85.05999755859375,37.677528381347656,85000
2002-08-19,85.05000305175781,85.33999633789062,84.70999908447266,85.31999969482422,37.792728424072266,47300
2002-08-20,85.62000274658203,86.29000091552734,85.5999984741211,86.2699966430664,38.213523864746094,40800
2002-08-21,85.68000030517578,86.0999984741211,85.62999725341797,85.80999755859375,38.00975036621094,40000
2002-08-22,85.55000305175781,85.55000305175781,85.05999755859375,85.05999755859375,37.677528381347656,34400
2002-08-23,85.19999694824219,85.94999694824219,85.19999694824219,85.9000015258789,38.04963684082031,20100
2002-08-26,85.69999694824219,86.20999908447266,85.66999816894531,85.9800033569336,38.08507537841797,23900
2002-08-27,85.4000015258789,85.68000030517578,85.19999694824219,85.44000244140625,37.845916748046875,301800
2002-08-28,86.04000091552734,86.18000030517578,85.83999633789062,85.87000274658203,38.03634262084961,18100
2002-08-29,86.76000213623047,86.86000061035156,86.3499984741211,86.55999755859375,38.34196090698242,135700
2002-08-30,86.75,87.12999725341797,86.44999694824219,87.08000183105469,38.57231140136719,78100
2002-09-03,87.08000183105469,88.04000091552734,87.0,88.04000091552734,39.165313720703125,102100
2002-09-04,88.02999877929688,88.30000305175781,87.83999633789062,88.0199966430664,39.156429290771484,66300
2002-09-05,88.56999969482422,88.6500015258789,87.37999725341797,88.5,39.36994552612305,648400
2002-09-06,87.97000122070312,88.19000244140625,87.19999694824219,87.45999908447266,38.90726089477539,140000
2002-09-09,87.5,87.83000183105469,87.26000213623047,87.33000183105469,38.849456787109375,83800
2002-09-10,87.16999816894531,88.0,87.0,87.75,39.036338806152344,336000
2002-09-11,87.0,87.30000305175781,86.75,87.29000091552734,38.83169174194336,177700
2002-09-12,87.4800033569336,88.13999938964844,87.47000122070312,87.97000122070312,39.13419723510742,43400
2002-09-13,88.33000183105469,88.94000244140625,88.18000030517578,88.77999877929688,39.494468688964844,155100
2002-09-16,89.19999694824219,89.22000122070312,88.9000015258789,88.93000030517578,39.561279296875,73000
2002-09-17,88.63999938964844,89.31999969482422,88.36000061035156,89.0999984741211,39.63688659667969,75400
2002-09-18,89.16000366210938,89.55999755859375,89.0199966430664,89.12000274658203,39.6457633972168,196600
2002-09-19,89.69999694824219,89.7699966430664,89.26000213623047,89.72000122070312,39.912654876708984,109900
2002-09-20,89.44999694824219,89.5199966430664,89.05999755859375,89.30000305175781,39.72579574584961,113500
2002-09-23,90.0,90.23999786376953,89.7699966430664,90.0999984741211,40.08174133300781,163200
2002-09-24,90.30000305175781,90.94000244140625,90.20999908447266,90.68000030517578,40.33977127075195,251900
2002-09-25,90.0999984741211,90.36000061035156,89.26000213623047,89.58000183105469,39.850372314453125,127200
2002-09-26,89.05000305175781,89.52999877929688,88.61000061035156,89.37000274658203,39.75699996948242,429000
2002-09-27,89.52999877929688,90.04000091552734,89.4800033569336,90.04000091552734,40.055023193359375,298200
2002-09-30,90.66000366210938,90.9000015258789,90.08000183105469,90.4000015258789,40.215152740478516,297800
2002-10-01,89.16000366210938,89.30000305175781,88.80000305175781,88.94000244140625,39.71638107299805,257500
2002-10-02,89.23999786376953,89.4800033569336,88.83999633789062,89.44999694824219,39.94411087036133,91000
2002-10-03,89.30000305175781,89.51000213623047,88.80000305175781,89.2300033569336,39.84586715698242,29900
2002-10-04,88.4000015258789,89.72000122070312,88.4000015258789,89.51000213623047,39.97093963623047,131000
2002-10-07,89.9000015258789,89.95999908447266,89.45999908447266,89.66000366210938,40.03791427612305,433800
2002-10-08,89.5,90.5199966430664,89.36000061035156,89.69000244140625,40.05130386352539,530900
2002-10-09,90.30000305175781,90.37999725341797,89.94999694824219,90.1500015258789,40.2567024230957,402900
2002-10-10,90.16999816894531,90.16999816894531,89.27999877929688,89.44000244140625,39.939666748046875,97100
2002-10-11,89.0999984741211,89.22000122070312,88.05999755859375,88.37999725341797,39.46632766723633,421800
2002-10-14,88.5,88.55000305175781,88.06999969482422,88.25,39.40827560424805,18300
2002-10-15,87.0,87.30000305175781,86.1500015258789,86.16000366210938,38.4749641418457,297100
2002-10-16,86.5999984741211,86.5999984741211,85.88999938964844,86.19999694824219,38.49280548095703,125200
2002-10-17,85.13999938964844,85.55999755859375,85.06999969482422,85.1500015258789,38.023956298828125,233400
2002-10-18,85.0199966430664,85.38999938964844,84.27999877929688,85.37000274658203,38.122188568115234,459100
2002-10-21,85.5,85.5999984741211,84.5,84.54000091552734,37.75154495239258,134900
2002-10-22,84.8499984741211,84.8499984741211,84.22000122070312,84.30000305175781,37.64439010620117,205000
2002-10-23,84.75,85.19999694824219,84.18000030517578,84.33000183105469,37.65776443481445,127800
2002-10-24,84.16000366210938,85.25,84.08000183105469,85.06999969482422,37.988216400146484,339600
2002-10-25,85.3499984741211,85.55999755859375,85.1500015258789,85.37999725341797,38.12664794921875,146100
2002-10-28,85.55999755859375,85.63999938964844,85.19999694824219,85.26000213623047,38.07307052612305,97800
2002-10-29,85.81999969482422,86.88999938964844,85.7699966430664,86.37000274658203,38.56871795654297,125000
2002-10-30,86.37000274658203,86.68000030517578,86.06999969482422,86.33999633789062,38.555335998535156,31900
2002-10-31,86.05000305175781,86.86000061035156,86.0199966430664,86.7300033569336,38.7295036315918,512700
2002-11-01,86.30000305175781,86.93000030517578,85.25,85.9800033569336,38.56757736206055,125100
2002-11-04,85.4800033569336,85.75,85.25,85.5999984741211,38.39711380004883,342500
2002-11-05,85.5999984741211,85.5999984741211,85.08999633789062,85.2699966430664,38.24908447265625,73800
2002-11-06,85.05000305175781,86.12999725341797,84.91000366210938,85.61000061035156,38.401607513427734,118500
2002-11-07,87.05000305175781,87.7300033569336,86.8499984741211,87.7300033569336,39.35255813598633,147900
2002-11-08,88.4000015258789,88.6500015258789,87.94999694824219,88.44000244140625,39.6710090637207,294700
2002-11-11,88.55000305175781,88.91999816894531,88.4000015258789,88.91999816894531,39.88637924194336,70000
2002-11-12,89.1500015258789,89.1500015258789,88.37000274658203,88.41000366210938,39.657588958740234,494300
2002-11-13,88.44999694824219,88.69000244140625,87.95999908447266,88.5999984741211,39.74280548095703,104700
2002-11-14,87.6500015258789,87.6500015258789,86.76000213623047,86.76000213623047,38.91743850708008,118000
2002-11-15,86.54000091552734,87.2300033569336,86.26000213623047,87.11000061035156,39.07444763183594,110700
2002-11-18,87.0199966430664,87.62999725341797,86.95999908447266,87.5,39.249385833740234,32200
2002-11-19,87.94999694824219,88.2300033569336,87.51000213623047,87.81999969482422,39.3929557800293,51800
2002-11-20,88.19999694824219,88.22000122070312,86.80999755859375,86.95999908447266,39.007179260253906,307400
2002-11-21,86.5,86.5,85.86000061035156,86.12000274658203,38.630367279052734,323200
2002-11-22,86.33000183105469,86.38999938964844,85.87999725341797,86.04000091552734,38.59445571899414,184800
2002-11-25,86.0,86.37999725341797,85.80000305175781,85.87999725341797,38.52268600463867,288200
2002-11-26,86.19999694824219,87.0199966430664,86.1500015258789,86.95999908447266,39.007179260253906,377800
2002-11-27,86.25,86.33000183105469,84.95999908447266,85.0,38.12796401977539,325600
2002-11-29,85.16000366210938,85.62999725341797,85.13999938964844,85.55000305175781,38.374691009521484,31700
2002-12-02,84.36000061035156,85.4000015258789,84.1500015258789,85.23999786376953,38.41029357910156,284900
2002-12-03,85.69999694824219,85.69999694824219,85.12000274658203,85.36000061035156,38.4643669128418,113800
2002-12-04,85.9000015258789,86.0,85.55000305175781,85.80000305175781,38.66261672973633,129000
2002-12-05,85.27999877929688,86.27999877929688,85.26000213623047,86.0199966430664,38.7617301940918,206400
2002-12-06,87.0,87.08999633789062,85.76000213623047,86.16999816894531,38.8293571472168,440500
2002-12-09,86.19999694824219,86.8499984741211,86.16999816894531,86.6500015258789,39.04566192626953,400300
2002-12-10,86.61000061035156,86.93000030517578,86.5,86.87999725341797,39.1492805480957,151600
2002-12-11,87.1500015258789,87.6500015258789,86.95999908447266,87.45999908447266,39.41065216064453,163800
2002-12-12,87.05999755859375,87.5999984741211,87.05999755859375,87.37999725341797,39.374603271484375,135800
2002-12-13,87.13999938964844,87.16000366210938,86.52999877929688,86.52999877929688,38.99156951904297,425800
2002-12-16,86.9000015258789,86.9000015258789,85.83999633789062,85.87999725341797,38.69866180419922,115700
2002-12-17,86.30000305175781,86.3499984741211,85.68000030517578,85.87999725341797,38.69866180419922,290600
2002-12-18,86.4800033569336,86.69000244140625,86.25,86.55000305175781,39.00061798095703,191000
2002-12-19,86.80000305175781,87.48999786376953,86.6500015258789,87.31999969482422,39.34755325317383,134400
2002-12-20,87.2300033569336,87.55999755859375,87.1500015258789,87.37999725341797,39.374603271484375,41900
2002-12-23,87.36000061035156,87.4000015258789,86.25,87.4000015258789,39.38359069824219,74200
2002-12-24,88.0,88.08000183105469,87.83999633789062,87.88999938964844,39.60440444946289,46600
2002-12-26,87.9000015258789,88.05999755859375,87.7300033569336,88.05999755859375,39.68102264404297,13500
2002-12-27,88.55000305175781,89.02999877929688,88.27999877929688,89.02999877929688,40.11809158325195,140200
2002-12-30,88.9000015258789,89.23999786376953,88.62999725341797,89.23999786376953,40.21269226074219,274900
2002-12-31,88.94999694824219,89.33000183105469,88.31999969482422,88.56999969482422,40.11131286621094,109400
2003-01-02,87.69999694824219,87.9000015258789,86.20999908447266,86.27999877929688,39.0742073059082,192100
2003-01-03,86.1500015258789,86.54000091552734,85.83000183105469,86.4800033569336,39.164794921875,311200
2003-01-06,86.16999816894531,86.29000091552734,85.80999755859375,86.25,39.06060791015625,35600
2003-01-07,86.19000244140625,86.75,86.16999816894531,86.55999755859375,39.20100784301758,69800
2003-01-08,86.87999725341797,87.13999938964844,86.77999877929688,86.98999786376953,39.395751953125,160100
2003-01-09,86.16999816894531,86.16999816894531,85.0199966430664,85.31999969482422,38.639434814453125,237500
2003-01-10,85.91999816894531,85.91999816894531,85.12000274658203,85.54000091552734,38.73910140991211,145200
2003-01-13,85.54000091552734,85.87000274658203,85.4000015258789,85.68000030517578,38.802459716796875,53300
2003-01-14,86.0,86.27999877929688,85.95999908447266,85.9800033569336,38.938358306884766,98900
2003-01-15,86.27999877929688,86.69999694824219,86.19999694824219,86.4000015258789,39.12854766845703,129600
2003-01-16,86.37999725341797,86.5999984741211,85.62000274658203,86.5199966430664,39.18291091918945,57900
2003-01-17,87.0999984741211,87.23999786376953,86.93000030517578,86.94999694824219,39.377593994140625,97700
2003-01-21,86.87999725341797,87.44999694824219,86.80000305175781,87.44999694824219,39.60405349731445,107500
2003-01-22,87.68000030517578,87.9000015258789,87.5199966430664,87.87999725341797,39.79877853393555,107100
2003-01-23,87.31999969482422,87.69999694824219,87.30000305175781,87.44999694824219,39.60405349731445,110700
2003-01-24,87.73999786376953,88.44000244140625,87.73999786376953,87.97000122070312,39.83958053588867,285300
2003-01-27,87.9000015258789,88.04000091552734,87.5,87.6500015258789,39.694644927978516,150500
2003-01-28,87.6500015258789,87.77999877929688,87.0999984741211,87.6500015258789,39.694644927978516,454700
2003-01-29,87.83000183105469,87.87999725341797,86.9800033569336,87.16999816894531,39.47725296020508,221400
2003-01-30,87.19999694824219,87.9000015258789,87.0999984741211,87.81999969482422,39.77164840698242,108600
2003-01-31,87.9000015258789,88.20999908447266,87.54000091552734,88.05999755859375,39.88033676147461,182300
2003-02-03,87.66999816894531,87.91000366210938,87.30999755859375,87.87999725341797,39.93849182128906,55200
2003-02-04,88.37000274658203,88.4000015258789,88.11000061035156,88.2699966430664,40.11573028564453,56900
2003-02-05,88.2300033569336,88.69999694824219,87.43000030517578,87.51000213623047,39.770320892333984,223300
2003-02-06,87.83999633789062,88.26000213623047,87.79000091552734,88.22000122070312,40.09299850463867,120900
2003-02-07,87.7699966430664,88.5199966430664,87.62999725341797,88.41999816894531,40.183895111083984,247200
2003-02-10,88.12000274658203,88.4000015258789,87.69000244140625,87.80000305175781,39.90217590332031,76600
2003-02-11,87.5999984741211,87.91000366210938,87.43000030517578,87.77999877929688,39.893062591552734,259100
2003-02-12,87.80000305175781,88.12999725341797,87.66999816894531,88.08999633789062,40.033939361572266,121300
2003-02-13,88.2699966430664,89.18000030517578,88.16999816894531,88.56999969482422,40.25209426879883,440200
2003-02-14,88.30000305175781,88.37000274658203,87.61000061035156,87.80999755859375,39.90671157836914,829700
2003-02-18,87.55999755859375,87.9800033569336,87.33999633789062,87.91999816894531,39.9566535949707,213200
2003-02-19,88.38999938964844,88.69999694824219,88.25,88.5199966430664,40.2293586730957,62100
2003-02-20,88.33999633789062,88.9000015258789,88.33999633789062,88.81999969482422,40.36564636230469,486700
2003-02-21,88.55999755859375,88.72000122070312,88.20999908447266,88.30000305175781,40.129356384277344,250400
2003-02-24,88.87999725341797,88.9000015258789,88.62000274658203,88.72000122070312,40.320228576660156,168200
2003-02-25,89.4000015258789,89.6500015258789,89.0,89.12999725341797,40.50657653808594,358500
2003-02-26,89.37999725341797,89.75,89.1500015258789,89.75,40.78834533691406,334000
2003-02-27,89.45999908447266,89.98999786376953,89.30999755859375,89.9000015258789,40.856529235839844,695700
2003-02-28,89.68000030517578,90.54000091552734,89.58000183105469,90.47000122070312,41.11556625366211,213100
2003-03-03,90.0,90.44999694824219,89.91000366210938,90.23999786376953,41.165775299072266,204100
2003-03-04,90.12999725341797,90.44999694824219,90.0199966430664,90.30000305175781,41.19314193725586,83100
2003-03-05,90.62000274658203,90.62999725341797,90.04000091552734,90.5999984741211,41.3299674987793,126000
2003-03-06,90.55000305175781,90.68000030517578,90.05999755859375,90.25,41.170318603515625,166000
2003-03-07,90.72000122070312,90.79000091552734,90.05000305175781,90.55999755859375,41.311702728271484,263800
2003-03-10,90.80999755859375,91.02999877929688,90.68000030517578,91.02999877929688,41.52607345581055,147200
2003-03-11,90.98999786376953,91.16000366210938,90.7300033569336,90.87000274658203,41.45313262939453,82800
2003-03-12,90.91999816894531,91.36000061035156,90.87999725341797,91.19999694824219,41.60371017456055,454800
2003-03-13,90.1500015258789,90.38999938964844,89.5199966430664,89.5199966430664,40.8372688293457,830200
2003-03-14,89.9000015258789,90.12000274658203,89.62000274658203,89.95999908447266,41.03801727294922,590900
2003-03-17,90.5199966430664,90.5199966430664,88.86000061035156,88.87999725341797,40.545352935791016,724400
2003-03-18,88.95999908447266,89.19999694824219,88.01000213623047,88.04000091552734,40.16216278076172,415200
2003-03-19,88.04000091552734,88.06999969482422,87.33000183105469,87.38999938964844,39.865638732910156,398400
2003-03-20,87.81999969482422,87.94999694824219,86.76000213623047,87.25,39.80174255371094,206700
2003-03-21,86.91999816894531,87.05000305175781,86.05000305175781,86.05000305175781,39.254329681396484,843400
2003-03-24,87.0999984741211,87.5999984741211,86.8499984741211,87.41000366210938,39.87474060058594,373800
2003-03-25,87.6500015258789,87.81999969482422,86.9000015258789,87.30999755859375,39.82910919189453,606400
2003-03-26,87.25,87.6500015258789,87.25,87.48999786376953,39.911224365234375,309500
2003-03-27,87.75,87.87000274658203,87.33000183105469,87.55000305175781,39.93863296508789,191600
2003-03-28,87.91999816894531,88.08000183105469,87.72000122070312,87.75,40.029869079589844,253400
2003-03-31,88.30000305175781,88.93000030517578,88.30000305175781,88.9000015258789,40.55448532104492,643800
