date,price,log_return,rolling_volatility,return_zscore,signal
2007-06-21,31.73694229125977,0.0018436632301885858,0.002861848633927429,0.8039936417458596,0.16257911455444446
2007-06-22,31.798532485961918,0.0019387661526186761,0.0029257333299988653,0.8281022848023574,0.16746756003578048
2007-06-25,31.613842010498047,-0.005825077492082276,0.0030599738568162895,-2.256563587131926,-0.45330726401538146
2007-06-26,31.706201553344727,0.0029172313583041287,0.0031341947144833816,1.1639976713647016,0.23519840836643738
2007-06-27,31.595382690429688,-0.0035013018220841907,0.003083840621819317,-1.2963815526769338,-0.260101809259883
2007-06-28,31.429140090942383,-0.00527550158914547,0.003211045199297301,-1.863781894454513,-0.3744308161256862
2007-06-29,31.33987617492676,-0.002844205039396197,0.003209338216664756,-0.9281303922381295,-0.1860853795023246
2007-07-02,31.585430145263672,0.007804657017698169,0.0038087622270522896,2.744499876436905,0.5539449324643457
2007-07-03,31.52659797668457,-0.001864373158999122,0.003811101366467245,-0.5554280913370621,-0.1108744744369718
2007-07-05,31.41204261779785,-0.0036402275074536306,0.0038477390093220125,-1.1494353418643168,-0.23055286042379358
2007-07-06,31.446107864379883,0.0010838769405614457,0.003803885183090916,0.5579185499603428,0.11326681401727656
2007-07-09,31.542097091674805,0.0030478500433108735,0.0038932066702974596,1.2465479307081808,0.2520014731643809
2007-07-10,31.458457946777344,-0.002655189116496093,0.00390456234947261,-0.7706441092867761,-0.15428504771076149
2007-07-11,31.22314453125,-0.0075082484072726,0.004075509514110347,-2.3048214427875977,-0.46349575990692277
2007-07-12,31.316051483154297,0.002971161325127092,0.004127486005533821,1.176592033051339,0.23804223307449152
2007-07-13,31.446107864379883,0.004144426155330727,0.004265928345323943,1.4987007694462955,0.30309214547052166
2007-07-16,31.458457946777344,0.0003926609268147807,0.0042718238239111495,0.2842578383978046,0.05832944529014166
2007-07-17,31.495630264282227,0.0011809343247199955,0.004283428435542703,0.5393165654288383,0.10973880877879048
2007-07-18,31.260284423828125,-0.007500390837145154,0.004517242197907184,-2.1122716773152637,-0.4248493582222532
2007-07-19,31.29436492919922,0.0010896235242463526,0.004147678071099934,0.5286502305795499,0.10751916129936313
2007-07-20,31.21384048461914,-0.0025764453991565794,0.00412776962218292,-0.5991039430640688,-0.11987068042573717
2007-07-23,31.14570426940918,-0.0021852706780838282,0.004084910057266443,-0.45027384094027656,-0.0899219305099173
2007-07-24,30.96613311767578,-0.005782203831047106,0.004082275623743898,-1.5006444360539313,-0.3017953064391867
2007-07-25,30.671934127807617,-0.009546088550617782,0.004387093050643304,-2.429789154671893,-0.4894147472944945
2007-07-26,30.23841094970703,-0.014235036696994552,0.005204775097946891,-3.2607857535740385,-0.6577132365339209
2007-07-27,29.73367118835449,-0.01683288828088436,0.006125038942536591,-3.371838920175669,-0.680946716492815
2007-07-30,30.021669387817383,0.009639320156638043,0.006724146862435886,2.345405128407604,0.4759179298185706
2007-07-31,30.12384796142578,0.0033977152882349593,0.006447325704144647,1.0111799070096918,0.20586903675729926
2007-08-01,30.061511993408203,-0.0020714668934282976,0.006446638962164069,-0.11533817674169883,-0.022169377106404695
2007-08-02,30.23292350769043,0.005685830695638661,0.006683567618988246,1.4495086652454214,0.2947497186826001
2007-08-03,30.23292350769043,0.0,0.0066623491308160955,0.2842766460687005,0.058854033952984934
2007-08-06,30.167482376098636,-0.0021669111735533875,0.006556959528656609,-0.14840012458622234,-0.028796392645424183
2007-08-07,30.38250160217285,0.007102235732365791,0.006878607543023766,1.6779123130133282,0.3411971627317557
2007-08-08,30.7409782409668,0.011729723171210349,0.007357943697921372,2.3880389137936304,0.4856800274537077
2007-08-09,30.70980453491211,-0.0010145911026895327,0.007304834748375253,0.012110985918260793,0.004106352056819968
2007-08-10,30.647445678710938,-0.0020326490334734437,0.007206808656148957,-0.17778483334319908,-0.034411248588531854
2007-08-13,30.87186813354492,0.007296032301583821,0.0074525811504752865,1.5121634933683514,0.3083164891696048
2007-08-14,30.631881713867188,-0.007804000187024318,0.007587516733413985,-1.2112723998092574,-0.24388022503533946
2007-08-15,30.80331420898437,0.005580935732583114,0.007596912697022656,1.1691460887931904,0.23889875943403643
2007-08-16,30.762779235839844,-0.0013167955520185792,0.007585519345880479,-0.06124667703080893,-0.010632077378406933
2007-08-17,31.07447624206543,0.010081289788445247,0.00795358682618029,1.8578640708517893,0.37899953511243456
2007-08-20,30.77837181091309,-0.009574553234393601,0.008216771491783582,-1.479325649977556,-0.29818737516517296
2007-08-21,30.61941909790039,-0.005177810660054849,0.008197772409081311,-0.7227615927783869,-0.1446818921629804
2007-08-22,30.85630226135254,0.007706598007156895,0.00811001033697497,1.3788725693565207,0.2820608159759751
2007-08-23,31.04330825805664,0.006042253386798535,0.007436874986606481,1.0775052838901953,0.2207532459674203
2007-08-24,31.121227264404297,0.0025068649350883376,0.006088237030643119,0.49162742358434014,0.10140538829360513
2007-08-27,31.323827743530277,0.006488942639169881,0.005926428279272372,1.1064642604591381,0.2263152518951943
2007-08-28,31.214723587036133,-0.003489184346701091,0.006047306883413175,-0.4897488266159533,-0.09788016543151726
2007-08-29,31.33939552307129,0.003986055686850953,0.005995802066672051,0.7021323174858376,0.14421823196059463
2007-08-30,31.40483283996582,0.0020858441430187113,0.005935637801155103,0.36894682967482234,0.07661297934682036
2007-08-31,31.688461303710938,0.00899082472020618,0.006121596585475392,1.4425247701045025,0.2948368453566462
2007-09-04,31.908939361572266,0.006933583411796729,0.0061063019390950575,1.0851768800021637,0.22233405828805966
2007-09-05,31.921463012695312,0.00039240395854989174,0.006041824966464598,0.03170552626337249,0.008349854721888823
2007-09-06,31.90268325805664,-0.0005884843363506143,0.005664333317853992,-0.11380635591263033,-0.021356213355345176
2007-09-07,31.538881301879883,-0.011469009205933745,0.006380199467817346,-1.7727809509397292,-0.35837663495056754
